Fields,BoundingBox,X,Y,id,left,top,right,bottom
1,"[-93.1755119914515,44.9930514280767;-93.1755019914515,44.9930614280767]","[-93.1755119914515,-93.1755019914515,-93.1755019914515,-93.1755119914515,-93.1755119914515,NaN]","[44.9930614280767,44.9930614280767,44.9930514280767,44.9930514280767,44.9930614280767,NaN]",1,-93.17549464,44.99308777,-93.17548464,44.99307777
2,"[-93.1755136403985,44.9929646504805;-93.1755036403985,44.9929746504805]","[-93.1755136403985,-93.1755036403985,-93.1755036403985,-93.1755136403985,-93.1755136403985,NaN]","[44.9929746504805,44.9929746504805,44.9929646504805,44.9929646504805,44.9929746504805,NaN]",2,-93.17549464,44.99307777,-93.17548464,44.99306777
3,"[-93.1755139464081,44.9926844891881;-93.1755039464080,44.9926944891881]","[-93.1755139464081,-93.1755039464080,-93.1755039464080,-93.1755139464081,-93.1755139464081,NaN]","[44.9926944891881,44.9926944891881,44.9926844891881,44.9926844891881,44.9926944891881,NaN]",3,-93.17549464,44.99306777,-93.17548464,44.99305777
4,"[-93.1742262747408,44.9930509178086;-93.1742162747408,44.9930609178086]","[-93.1742262747408,-93.1742162747408,-93.1742162747408,-93.1742262747408,-93.1742262747408,NaN]","[44.9930609178086,44.9930609178086,44.9930509178086,44.9930509178086,44.9930609178086,NaN]",4,-93.17549464,44.99305777,-93.17548464,44.99304777
5,"[-93.1742262701672,44.9926823492605;-93.1742162701672,44.9926923492605]","[-93.1742262701672,-93.1742162701672,-93.1742162701672,-93.1742262701672,-93.1742262701672,NaN]","[44.9926923492605,44.9926923492605,44.9926823492605,44.9926823492605,44.9926923492605,NaN]",5,-93.17549464,44.99304777,-93.17548464,44.99303777
6,"[-93.1728048741605,44.9930500126516;-93.1727948741605,44.9930600126516]","[-93.1728048741605,-93.1727948741605,-93.1727948741605,-93.1728048741605,-93.1728048741605,NaN]","[44.9930600126516,44.9930600126516,44.9930500126516,44.9930500126516,44.9930600126516,NaN]",6,-93.17549464,44.99303777,-93.17548464,44.99302777
7,"[-93.1728058604244,44.9926903106120;-93.1727958604243,44.9927003106120]","[-93.1728058604244,-93.1727958604243,-93.1727958604243,-93.1728058604244,-93.1728058604244,NaN]","[44.9927003106120,44.9927003106120,44.9926903106120,44.9926903106120,44.9927003106120,NaN]",8,-93.17548464,44.99307777,-93.17547464,44.99306777
