Fields,BoundingBox,X,Y,id,left,top,right,bottom
1,"[-93.1755138437357,44.9926682398528;-93.1755038437357,44.9926782398528]","[-93.1755138437357,-93.1755038437357,-93.1755038437357,-93.1755138437357,-93.1755138437357,NaN]","[44.9926782398528,44.9926782398528,44.9926682398528,44.9926682398528,44.9926782398528,NaN]",16,-93.17180033,44.99294796,-93.17179033,44.99293796
2,"[-93.1755184246154,44.9930445079931;-93.1755084246153,44.9930545079931]","[-93.1755184246154,-93.1755084246153,-93.1755084246153,-93.1755184246154,-93.1755184246154,NaN]","[44.9930545079931,44.9930545079931,44.9930445079931,44.9930445079931,44.9930545079931,NaN]",24,-93.17179033,44.99294796,-93.17178033,44.99293796
3,"[-93.1736429311960,44.9930478197521;-93.1736329311960,44.9930578197521]","[-93.1736429311960,-93.1736329311960,-93.1736329311960,-93.1736429311960,-93.1736429311960,NaN]","[44.9930578197521,44.9930578197521,44.9930478197521,44.9930478197521,44.9930578197521,NaN]",32,-93.17178033,44.99294796,-93.17177033,44.99293796
4,"[-93.1736383334240,44.9926739043578;-93.1736283334240,44.9926839043578]","[-93.1736383334240,-93.1736283334240,-93.1736283334240,-93.1736383334240,-93.1736383334240,NaN]","[44.9926839043578,44.9926839043578,44.9926739043578,44.9926739043578,44.9926839043578,NaN]",40,-93.17177033,44.99294796,-93.17176033,44.99293796
5,"[-93.1716886099012,44.9930554166851;-93.1716786099012,44.9930654166851]","[-93.1716886099012,-93.1716786099012,-93.1716786099012,-93.1716886099012,-93.1716886099012,NaN]","[44.9930654166851,44.9930654166851,44.9930554166851,44.9930554166851,44.9930654166851,NaN]",41,-93.17176033,44.99301796,-93.17175033,44.99300796
6,"[-93.1716918202710,44.9926915046444;-93.1716818202710,44.9927015046444]","[-93.1716918202710,-93.1716818202710,-93.1716818202710,-93.1716918202710,-93.1716918202710,NaN]","[44.9927015046444,44.9927015046444,44.9926915046444,44.9926915046444,44.9927015046444,NaN]",48,-93.17176033,44.99294796,-93.17175033,44.99293796
