12.485	113.51	130.73	134.16	141.04	132.2	151.4	153.55	146.08	151.95	153.95	146.96	141.38	150.98	148.79	142.1	148.43	145.57	125.11	12.119
6.7078	116.88	134.37	137.71	128.43	136.58	140.21	142.9	144.73	137.05	118.44	121.08	127.55	138.84	123.24	96.2	95.698	94.145	9.1038	8.1513
5.2158	128.85	127.85	129.43	140.36	137.72	123.94	132.75	130.91	120.9	127.94	129.73	134.57	128.69	140.38	138.67	128.97	123.96	7.0957	6.9407
32.457	131.25	146.59	142.09	153.48	153.38	150.17	144.7	155.33	153.19	146.3	143.57	149.09	128.31	134.05	134.11	141.1	125.95	36.018	33.392
10.145	102.68	115.7	125.78	116.46	108.22	17.978	117.29	132.64	133.34	131.51	123.12	132.28	131.2	120.72	116.9	130.25	129.97	122.5	11.785
4.6933	82.205	87.288	100.54	107.82	104.89	116.98	115.43	109.36	107.32	100.66	103.85	106.94	106.17	105.68	87.39	83.184	87.344	13.531	5.9744
8.8804	98.846	108.36	110.57	119.08	119.7	123.06	123.5	116.21	130.12	125.63	123.28	106.3	110.87	102.87	115.15	117.21	100.03	88.235	6.3232
16.552	124.95	125.15	127.79	125.33	141.2	136.72	137.85	126.87	138.33	135.92	132.27	126.54	124	119.99	123.96	127.98	123.28	18.049	16.616
6.5802	91.628	94.292	91.145	101.72	107.59	106.57	101.31	107.35	99.43	105.4	107.03	110.58	101.11	98.907	99.962	94.754	96.215	89.687	7.2645
6.1888	85.754	92.093	105.93	98.433	94.346	88.346	73.975	107.41	107.49	102.03	106.39	107.86	101.17	99.499	100.18	97.47	103.81	74.662	7.8161
6.6011	84.249	93.49	105.27	103.68	104.36	102.06	101.29	96.227	105.17	114.04	103.15	108.15	106.59	100.09	88.676	86.809	71.457	9.8069	4.8412
6.1611	80.277	88.692	87.729	87.779	95.952	86.32	85.94	88.627	89.65	90.078	94.349	92.496	90.595	86.867	89.526	85.372	79.453	8.9718	7.3649
6.7362	87.558	91.236	91.366	97.154	101.52	101.98	101.28	103.13	101.9	109.82	96.262	100.91	100.6	104.43	91.658	91.241	85.598	76.777	5.5102
3.6377	75.816	101.02	107.26	100.13	112.14	104.49	108.32	102.08	104.54	110.45	106.63	110.73	98.14	101.95	99.71	101.98	94.69	8.0296	4.6647
5.5409	97.68	115.85	140.97	139.54	129.31	135.07	138.93	139.97	141.79	130.55	128.33	106.04	127.38	116.05	127.79	105.81	107.33	67.517	4.9458
6.058	132.9	148.9	156.52	155.44	141.67	142.72	142.88	151.63	143.06	134.81	125.89	145.4	142	131.1	131.61	124.01	118.13	12.352	8.0936
10.357	136.51	149.44	149.12	162.71	152.11	150.49	154.82	152.03	149.59	155.07	137.17	141.94	137.82	144.45	145.27	145.54	151.57	131.79	11.893
6.1893	119.18	125.87	141.13	140.7	122.01	138.13	143.06	133.05	125.18	128.65	130.39	143.89	139.35	113.34	122.41	129.04	98.322	84.167	8.946
7.6136	116.47	129.35	129.96	119.79	116.88	119.13	132.19	131.11	130.68	128.9	132.91	126.85	131.22	134.61	135.66	133.2	122.94	12.543	8.6515
11.01	10.542	126.26	135.09	131.33	133.66	128.47	132.67	135.75	136.75	132.84	136.58	136.77	138.43	140.61	131.72	142.03	129.77	106.54	9.835
9.7972	8.9951	101.04	107.35	97.789	100.52	102.68	110.82	125.46	98.229	120.79	131.55	127.44	91.398	118.52	107.91	96.536	131.6	35.97	11.57
12.51	70.434	111.88	128.13	132.47	126.88	127.6	131.41	143.67	154.17	144.65	142.12	136.11	131.33	133.4	130.71	140.07	132.8	116.54	11.737
47.095	95.222	101.39	128.62	127.62	124.35	117.13	132.19	125.78	124.56	126.02	118.17	127.51	134.8	128.65	136.59	130.8	118.49	58.881	9.2306
11.898	11.056	117.88	135.91	134.48	136.85	135.4	134.6	131.54	131.39	111.01	125.48	121.83	118.23	117.89	117.6	126.91	108.89	11.712	11.896
7.991	10.507	99.874	129.52	133.54	122.37	126.89	132.01	127.55	142.22	136.57	122.99	125.37	124.12	124.24	135.02	132.05	118.26	8.1856	8.1548
6.8515	89.577	95.106	112.03	122.69	123.25	116.3	113.62	115.96	111.85	114.68	107.29	109.94	114.04	106.08	105.53	104.06	94.382	7.2052	7.608
6.7905	110.25	121.73	125.62	128.8	111.87	114.41	119.57	125.82	117.15	119.04	133.58	123.94	127.48	103.09	116.94	118.08	112.1	93.622	7.7654
6.0059	104.06	115.26	122.87	125.56	124.93	115.92	123.49	118.56	119.26	116.38	118.42	115.05	110.01	104.99	109.52	110.08	104.47	82.01	5.7094
6.2297	113.69	128.58	135.42	134.39	127.22	123.7	115.42	121.77	125.74	120.56	122.13	118.37	126.8	127	117.11	112.67	114.22	85.66	8.0787
5.0533	4.6064	61.014	100.58	115.59	102.08	93.073	92.724	97.083	103.05	103.19	105.12	98.337	98.284	87.063	75.556	104.76	65.597	6.9333	6.25
11.317	82.43	107.4	109.56	120.82	107.7	105.89	96.931	126.67	98.921	101.24	107.06	98.799	100.13	101.72	98.826	91.502	94.01	85.187	9.7651
12.224	110.68	130.54	127.56	121.39	130.22	126	119.33	132.8	116.33	114.07	128.03	128.2	124.14	131.88	130.87	126.08	123.72	116.17	8.8965
